AIRPORT_ID,Code,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
10413,AUD,Augustus Downs Airport,-18.50694444,139.8816667
10414,AUG,Augusta,44.31805556,-69.79666667
10414,AUG,Augusta State,44.32055556,-69.79722222
10415,AUH,Abu Dhabi International,24.43305556,54.64888889
10416,AUK,Alakanuk New,62.68916667,-164.6108333
10416,AUK,Alakanuk Airport,62.68,-164.66
10417,AUM,Austin Municipal,43.66444444,-92.93388889
10418,AUN,Auburn Municipal,38.95277778,-121.0819444
10419,AUO,Auburn-Opelika,32.61527778,-85.43194444
10419,AUO,Auburn University Regional,32.615,-85.43388889
10420,AUP,Aguan Papua N.G.,-9.91666667,149.3333333
10421,AUQ,Hiva Oa/Atuona,-9.76666667,-139.0166667
10422,AUR,Aurillac Airport,44.8975,2.41805556
10423,BSM,Austin - Bergstrom International,30.19444444,-97.67
10423,AUS,Austin - Bergstrom International,30.19444444,-97.67
10424,AUW,Wausau Downtown,44.92333333,-89.62305556
10425,AUX,Araguaina Airport,-7.2,-48.2
10426,AUY,Anatom,-20.25333333,169.7613889
10426,AUY,Aneityum Airport,-20.24916667,169.7708333
10427,AUZ,Aurora Municipal,41.77083333,-88.47277778
10428,AVB,Aviano AFB,46.03194444,12.59722222
10428,AVB,Aviano AB,46.03,12.59888889
10430,AVI,Maximo Gomez,22.02638889,-78.79055556
10431,AVL,Asheville Regional,35.435,-82.54111111
10432,AVN,Caumont,43.90722222,4.90194444
10432,AVN,Avignon Caumont,43.90666667,4.90194444
10433,AVO,Avon Park Municipal,27.5925,-81.52694444
10433,AVO,Avon Park Executive,27.59138889,-81.52888889
10434,AVP,Wilkes Barre Scranton International,41.33916667,-75.72583333
10435,AVV,Avalon Airport,-38.04083333,144.4680556
10436,AVW,Avra Valley,32.40916667,-111.2180556
10436,AVW,Marana Regional,32.40944444,-111.2183333
10437,AVX,Catalina,33.405,-118.4158333
10438,AWA,Awasa Airport,7.06111111,38.4875
10438,AWA,Lake Awasa,7.06666667,38.49055556
10439,AWK,Wake Island Airfield,19.28,166.6402778
10440,AWM,West Memphis Municipal,35.135,-90.23444444
10441,AWR,Awar Airport,-4.12416667,144.8702778
10442,AWX,Andrews County,32.32944444,-102.5302778
10443,AWZ,Ahwaz Airport,31.33777778,48.75972222
10444,AXA,Wallblake,18.21027778,-63.0575
10444,AXA,Clayton J. Lloyd International,18.21027778,-63.0575
10444,AXA,Clayton J. Lloyd,18.20472222,-63.05388889
10445,AXB,Maxson Airfield,44.31666667,-75.89972222
10446,AXC,Aramac Airport,-22.95805556,145.2425
10447,AXD,Dimokritos,40.85555556,25.95
10448,AXM,El Eden,4.45638889,-75.76805556
10449,AXN,Chandler Field,45.86722222,-95.39416667
10450,AXP,Spring Point Airport,22.44194444,-73.97055556
10451,AXS,Altus Municipal,34.69805556,-99.33805556
10451,AXS,Altus/Quartz Mountain Regional,34.69888889,-99.33833333
10452,AXT,Akita Airport,39.61555556,140.2186111
10453,AXU,Axum Airport,14.12083333,38.71666667
10453,AXU,Axum Atse Yohannes IV,14.14694444,38.7725
10454,AXV,Neil Armstrong,40.49333333,-84.29888889
10455,AXX,Angel Fire,36.42055556,-105.2894444
10456,AYL,Anthony Lagoon Airport,-18.01666667,135.55
10457,AYP,Ayacucho Airport,-13.13333333,-74.2
10457,AYP,Coronel FAP Alfredo Mendivil Duarte,-13.15472222,-74.20444444
10458,AYQ,Ayers Rock Connellan,-25.18611111,130.9755556
10459,AYR,Ayr Airport,-19.59666667,147.3244444
10460,AYS,Waycross Ga,31.24916667,-82.39555556
10460,AYS,Waycross-Ware County,31.24861111,-82.39666667
10461,AYT,Antalya Airport,36.90555556,30.79055556
10462,AYW,Ayawasi Airport,-1.14166667,132.4783333
10463,AZ1,Valle,35.65083333,-112.1480556
10464,AZ2,H. A. Clark Memorial Field,35.30222222,-112.1941667
10465,AZ3,Glendale Municipal,33.52722222,-112.2952778
10466,DQF,Williams Gateway,33.30777778,-111.6555556
10466,AZA,Phoenix - Mesa Gateway,33.30777778,-111.6555556
10467,AZD,Yazd Airport,31.89777778,54.28166667
10467,AZD,Yazd Shahid Sadooghi,31.905,54.27638889
10467,AZD,Shahid Sadooghi,31.905,54.27638889
10468,AZG,Pablo L. Sidar,19.09361111,-102.3936111
10469,AZO,Kalamazoo/Battle Creek International,42.23638889,-85.55361111
10470,AZS,Samana El Catey International,19.26666667,-69.75
10470,AZS,El Catey International,19.26944444,-69.73694444
10471,B19,Biddeford Municipal,43.46416667,-70.4725
10472,B21,Sugarloaf Regional,45.08611111,-70.21611111
10473,BAA,Bialla Airport,-5.31666667,151.0333333
10474,BAB,Beale AFB,39.13611111,-121.4355556
10475,BAC,Barranca de Upia Airport,4.56916667,-72.96722222
10476,BAD,Barksdale AFB,32.50166667,-93.6625
10477,BAE,Barcelonnette Airport,44.38333333,6.63333333
10478,BAF,Barnes Municipal,42.16,-72.71638889
10478,BAF,Westfield Barnes Regional,42.15805556,-72.71583333
10479,BAG,Baguio Airport,16.37666667,120.6177778
10480,BAH,Bahrain International,26.27083333,50.6375
10481,BAI,Buenos Aires Airport,9.16583333,-83.3325
10482,BAK,Bina International,40.4675,50.04666667
10482,GYD,Heydar Aliyev International,40.4675,50.04666667
10483,BAL,Batman Airport,37.93166667,41.11888889
10484,BAM,Lander County,40.5975,-116.8722222
10484,BAM,Battle Mountain Airport,40.59916667,-116.8744444
10485,BAO,Udorn AB,17.38305556,102.8
10486,BAQ,Ernesto Cortissoz International,10.89611111,-74.77888889
10486,BAQ,Ernesto Cortissoz,10.88944444,-74.78055556
10487,BAR,Baker AAF,55.36666667,-133.6
10488,BAT,Barth Airport,54.33888889,12.71138889
10489,BAU,Bauru Airport,-22.345,-49.05388889
10489,BAU,Bauru-Arealva,-22.15777778,-49.06833333
10490,BAV,Baotou Airport,40.66666667,109.9833333
10491,BAX,Barnaul Airport,53.36388889,83.54194444
10491,BAX,Mikhaylovka,53.36333333,83.53972222
10492,BAY,Baia Mare Airport,47.65,23.46666667
10493,BBA,Balmaceda Airport,-45.91666667,-71.695
10494,BBC,Bay City Municipal,28.97305556,-95.86333333
10494,BBC,Bay City Regional,28.97333333,-95.86333333
10495,BBF,N Eng Heliport,42.50833333,-71.18333333
10497,BBI,Bhubaneswar Airport,20.24361111,85.82
10498,BBO,Berbera International,10.39166667,44.95
10499,BBQ,Cocoa Point,17.55555556,-61.765
10500,BBR,Baillif,16.01611111,-61.73888889
10501,BBS,Blackbushe Airport,51.32444444,-0.84055556
10502,BBT,Berberati Airport,4.21916667,15.78805556
10503,BBU,Baneasa,44.5,26.1
10503,BBU,Aurel Vlaicu,44.50333333,26.10277778
10503,BBU,Baneasa Aurel Vlaicu,44.50333333,26.10277778
10504,BBX,Blue Bell Airport,40.13666667,-75.2675
10504,BBX,Wings Field,40.13666667,-75.2675
10505,BBY,Bambari Airport,5.84583333,20.64972222
10506,BBZ,Zambezi Airport,-13.53722222,23.11
10507,BCA,Gustavo Rizo,20.36444444,-74.50638889
10508,BCB,Virginia Tech/Montgomery Executive,37.20722222,-80.40694444
10509,BCC,Bear Creek Airport,57.6175,-155.8672222
10510,BCD,Bacolod Airport,10.6425,122.9297222
10511,BCE,Bryce Canyon Airport,37.70638889,-112.1447222
10512,BCH,Baucau Airport,-8.49305556,126.4005556
10512,BCH,Cakung,-8.49305556,126.4005556
10513,BCI,Barcaldine Airport,-23.55916667,145.3019444
10514,BCJ,Baca Grande,37.96666667,-105.7666667
10515,BCL,Barra del Colorado Airport,10.76777778,-83.58583333
10516,BCM,Bacau Airport,46.59861111,26.88194444
10516,BCM,George Enescu Bacau International,46.52194444,26.91027778
10517,BCN,Barcelona Airport,41.30277778,2.09444444
10517,BCN,Barcelona-El Prat,41.29694444,2.07833333
10518,BCS,Southern Seaplane,29.86611111,-90.02222222
10519,BCT,Boca Raton Public,26.37083333,-80.10833333
10520,BCY,Bulchi Airport,6.29222222,36.88722222
10521,BDA,Bermuda NAS Kindley Field,32.36333333,-64.67805556
10521,BDA,Bermuda International,32.36416667,-64.67861111
10521,BDA,L. F. Wade International,32.36416667,-64.67861111
10522,BDB,Bundaberg Airport,-24.90583333,152.3208333
10523,BDE,Baudette International,48.72083333,-94.6
10524,BDG,Blanding Municipal,37.58277778,-109.4825
10525,BDH,Bandar Lengeh Airport,26.53138889,54.82361111
10526,BDI,Bird Island Airport,-3.72416667,55.20527778
10527,BDJ,Syamsudin Noor,-3.44222222,114.7627778
10528,BDK,Bondoukou/Soko,8.01833333,-2.75833333
10529,BDL,Bradley International,41.93861111,-72.68333333
10530,BDM,Bandirma Airport,40.31833333,27.97722222
10531,BDN,Talhar,24.84166667,68.83888889
10532,BDO,Husein Sastranegara,-6.90166667,107.5758333
10533,BDP,Chandragadhi,26.57166667,88.08
10534,BDQ,Baroda Airport,22.32916667,73.22083333
10534,BDQ,Vadodara Airport,22.32916667,73.22083333
10535,BDR,Igor I Sikorsky Memorial,41.16416667,-73.12444444
10536,BDS,Brindisi/Casale,40.65805556,17.94666667
10536,BDS,Casale,40.65833333,17.94694444
10537,BDU,Bardufoss Airport,69.05611111,18.54
10538,BDY,Bandon State,43.0875,-124.4083333
10539,BEB,Benbecula Airport,57.48222222,-7.36472222
10540,BED,Laurence G Hanscom Field,42.47083333,-71.29
10541,BEF,Bluefields International,11.99694444,-83.76861111
10541,BEF,Bluefields Airport,11.99083333,-83.77416667
10542,BEG,Belgrade International,44.81916667,20.31222222
10542,BEG,Beograd,44.81833333,20.31305556
10542,BEG,Belgrade Nikola Tesla,44.81833333,20.31305556
10543,BEH,Ross Field,42.12777778,-86.42833333
10543,BEH,Southwest Michigan Regional,42.12861111,-86.42861111
10544,BEI,Beica Airport,9.39166667,34.53333333
10545,BEL,Val de Cans International,-1.37888889,-48.47555556
10547,BEN,Benina,32.09583333,20.275
10547,BEN,Benina International,32.09694444,20.26944444
10548,BEO,Aeropelican,-33.06611111,151.6480556
10548,BEO,Lake Macquarie,-33.06611111,151.6463889
10549,BER,Berlin Metropolitan Area,52.51166667,13.4025
10550,BES,Brest/Guipavas,48.44722222,-4.42055556
10550,BES,Bretagne,48.44777778,-4.41861111
10550,BES,Brest Bretagne,48.44777778,-4.41861111
10551,BET,Bethel Airport,60.78444444,-161.8313889
10552,BEU,Bedourie North,-24.23,139.445
10553,BEV,Teyman,31.28333333,34.71666667
10554,BEW,Beira Airport,-19.79444444,34.91194444
10555,BEY,Beirut International,33.81277778,35.49027778
10555,BEY,Rafic Hariri International,33.81805556,35.48388889
10556,BFB,Blue Fox Bay Airport,58.18333333,-152.1333333
10557,BFD,Bradford Regional,41.80222222,-78.63944444
10558,BFF,William B. Heilig Field,41.87527778,-103.6011111
10558,BFF,Western Neb. Regional/William B. Heilig Field,41.87527778,-103.6011111
10559,BFI,King County Airport-Boeing Field,47.52888889,-122.2994444
10559,BFI,Boeing Field/King County International,47.53,-122.3019444
10560,BFK,Buckley Air National Guard Base,39.70166667,-104.7516667
10560,BFK,Buckley AFB,39.70166667,-104.7516667
10561,BFL,Meadows Field,35.43,-119.0522222
10562,BFM,Mobile Aerospace,30.62638889,-88.06805556
10562,BFM,Mobile Downtown,30.62666667,-88.06805556
10563,BFN,Bloemfontein International,-29.09222222,26.30277778
10563,BFN,Bram Fischer International,-29.09277778,26.3025
10564,BFO,Buffalo Range Airport,-21.00916667,31.57916667
10565,BFP,Beaver County,40.77222222,-80.39111111
10566,BFQ,Bahia de Pinas Airport,7.58333333,-78.2
10567,BFR,Virgil I Grissom Municipal,38.84,-86.44527778
10568,BFS,Belfast International (Aldergrove),54.65416667,-6.225
10568,BFS,Aldergrove,54.6575,-6.21583333
10568,BFS,Belfast Aldergrove,54.6575,-6.21583333
10569,BFT,Beaufort County,32.41194444,-80.63472222
10570,BGA,Palonegro,7.12611111,-73.18472222
10571,BGB,Booue Airport,-0.10666667,11.93888889
10572,BGD,Hutchinson County,35.70083333,-101.3930556
10573,BGE,Decatur County Industrial Air Park,30.97166667,-84.6375
10574,BGF,Bangui-M'Poko,4.39611111,18.52027778
10575,BGI,Grantley Adams International,13.07222222,-59.49305556
10576,BGL,Baglung Airport,28.21361111,83.66527778
10577,BGM,Greater Binghamton/Edwin A. Link Field,42.20138889,-75.96916667
10578,BGN,Bruggen Airport,51.20055556,6.13333333
10579,BGO,Flesland,60.29361111,5.21944444
10580,BGQ,Big Lake Airport,61.53583333,-149.8125
10581,BGR,Bangor International,44.80777778,-68.82777778
10582,BGS,Big Spring McMahon-Wrinkle,32.21444444,-101.525
10583,BGT,Bagdad Airport,34.59333333,-113.1708333
10584,BGU,Bangassou Airport,4.78666667,22.78444444
10585,BGW,Muthanna,33.25555556,44.225
10585,BGW,Al Muthana,33.33277778,44.36388889
10586,BGX,Comandante Gustavo Kraemer,-31.39861111,-54.1125
10587,BGY,Bergamo/Orio Al Serio,45.66833333,9.70027778
10587,BGY,Bergamo Orio Al Serio,45.67388889,9.70416667
10588,BH1,Isa AB,25.91833333,50.59055556
10589,BHB,Hancock County-Bar Harbor,44.44888889,-68.36166667
10590,BHC,Laughlin Bullhead International,35.16333333,-114.5644444
10590,IFP,Laughlin/Bullhead International,35.16444444,-114.5652778
10591,BHD,Belfast City,54.61722222,-5.87083333
10592,BHE,Woodbourne,-41.51666667,173.8722222
10593,BHG,Araslaya,15.73472222,-84.54333333
10594,BHH,Bisha Airport,19.98611111,42.625
10595,BHI,Comandante Espora Nab,-38.73055556,-62.15055556
10595,BHI,Comandante Espora,-38.72555556,-62.16888889
10596,BHJ,Bhuj Airport,23.2875,69.67055556
10597,BHK,Bukhara Airport,39.76666667,64.48333333
10598,BHL,Bahia de Los Angeles North,28.97555556,-113.5633333
10599,BHM,Birmingham Airport,33.56305556,-86.75555556
10599,BHM,Birmingham International,33.56305556,-86.75555556
10599,BHM,Birmingham-Shuttlesworth International,33.56305556,-86.75555556
10600,BHN,Beihan Airport,14.78055556,45.71833333
10601,BHO,Bhopal Airport,23.28472222,77.33861111
10601,BHO,Raja Bhoj,23.28888889,77.33
10602,BHQ,Broken Hill Airport,-32.00166667,141.4666667
10603,BHR,Bharatpur Airport,27.67638889,84.4325
10604,BHS,Bathurst Airport,-33.41111111,149.6527778
10605,BHT,Brighton Downs Airport,-23.35,141.55
10606,BHU,Bhavnagar Airport,21.755,72.18444444
10607,BHV,Bahawalpur International,29.34444444,71.7125
10608,BHX,Birmingham Airport,52.45305556,-1.74638889
10609,BHY,Beihai Airport,21.53944444,109.2938889
10610,BHZ,Belo Horizonte Metropolitan Area,-19.91666667,-43.93333333
10611,BIA,Bastia/Poretta,42.54916667,9.48611111
10611,BIA,Poretta,42.55,9.48472222
10611,BIA,Bastia Poretta,42.5525,9.48361111
10612,BIC,Big Creek Airport,57.66666667,-157.5833333
10613,BID,Block Island State,41.16666667,-71.57916667
10614,BIE,Beatrice Municipal,40.29888889,-96.75333333
10615,BIF,Biggs AAF,31.84944444,-106.3794444
10616,BIG,Allen AAF,63.99361111,-145.7188889
10617,BIH,Eastern Sierra Regional,37.37333333,-118.365
10617,BIH,Bishop Airport,37.37305556,-118.3636111
10618,BII,Bikini Atoll Airport,11.52166667,165.5644444
10619,BIK,Manuhua,-1.18666667,136.0855556
10620,BIL,Billings Logan International,45.80694444,-108.5427778
10621,BIM,Bimini International,25.69944444,-79.26555556
10622,BIN,Bamyan Airport,34.80416667,67.82361111
10623,BIO,Bilbao Airport,43.30277778,-2.92166667
10624,BIP,Bulimba Airport,-16.88305556,143.4813889
10625,BIQ,Anglet,43.46861111,-1.5225
10625,BIQ,Biarritz Bayonne Anglet,43.46833333,-1.52333333
10625,BIQ,Biarritz Pays Basque,43.46833333,-1.52333333
10626,BIR,Biratnagar Airport,26.43472222,87.28333333
10627,BIS,Bismarck Municipal,46.77888889,-100.7525
10628,BIV,Bria Airport,6.52805556,21.98861111
10629,BIX,Keesler AFB,30.41111111,-88.92361111
10630,BJC,Rocky Mountain Metropolitan,39.90888889,-105.1172222
10630,BJC,Rocky Mountain Metro,39.90888889,-105.1172222
10631,BJI,Bemidji Municipal,47.50972222,-94.93472222
10631,BJI,Bemidji/Beltrami County,47.50944444,-94.93361111
10631,BJI,Bemidji Regional,47.50944444,-94.93361111
10632,BJJ,Wayne County,40.87472222,-81.88694444
10633,BJL,Banjul International,13.33722222,-16.65444444
10634,BJM,Bujumbura International,-3.33166667,29.32083333
10635,BJR,Bahir Dar Airport,11.59027778,37.38472222
10635,BJR,Bahir Dar Ginbot Haya International,11.60833333,37.32166667
10636,BJU,Bajura Airport,29.50194444,81.66861111
10637,BJV,Imsik,37.14055556,27.66861111
10638,BJX,Guanajuato International,20.99138889,-101.48
10639,BJZ,Badajoz Airport,38.89138889,-6.82138889
10639,BJZ,Talavera La Real,38.89111111,-6.82138889
10640,BKC,Buckland Airport,65.97888889,-161.1266667
10641,BKE,Baker City Municipal,44.83833333,-117.81
10642,BKF,Brooks Lake Airport,58.6,-156.2333333
10643,BKG,Branson Airport,36.53194444,-93.20055556
10644,BKH,Barking Sands Pacific Missile Range Facility,22.02166667,-159.7866667
10644,BKH,Barking Sands PMRF,22.02277778,-159.785
10645,BKI,Kota Kinabalu International,5.94083333,116.05
10646,BKK,Bangkok International,13.91111111,100.6083333
10646,DMK,Don Mueang International,13.9125,100.6066667
10647,BKL,Lakefront,41.51694444,-81.68333333
10647,BKL,Burke Lakefront,41.5175,-81.68333333
10648,BKM,Bakelalan Airport,3.985,115.62
10650,BKO,Senou,12.53361111,-7.95
10650,BKO,Modibo Keita,12.53777778,-7.94333333
10651,BKQ,Blackall Airport,-24.43416667,145.4283333
10652,BKS,Padangkemiling,-3.86472222,102.3383333
10652,BKS,Fatmawati Soekarno,-3.86388889,102.3391667
10653,BKU,Betioky Airport,-23.73222222,44.39111111
10654,BKW,Raleigh County Memorial,37.78194444,-81.12416667
10655,BKX,Brookings Regional,44.30333333,-96.81111111
10656,BKY,Bukavu Kavumu,-2.30888889,28.80888889
10657,BKZ,Bukoba Airport,-1.3,31.8
10658,BLA,Campo Nuevo,10.10972222,-64.6875
10658,BLA,General Jose Antonio Anzoategui International,10.11,-64.69055556
10659,BLB,Albrook AFB,8.97083333,-79.55638889
10660,BLC,Bali Airport,5.89166667,10.025
10661,BLD,Boulder City Municipal,35.9475,-114.8611111
10662,BLE,Borlange Airport,60.42333333,15.51805556
10663,BLF,Mercer County,37.29583333,-81.20805556
10664,BLG,Belaga Airport,2.64444444,113.7625
10665,BLH,Blythe Airport,33.62083333,-114.7188889
10666,BLI,Bellingham International,48.79444444,-122.5347222
10667,BLJ,Mostepha Ben Boulaid,35.75194444,6.30944444
10668,BLK,Blackpool Airport,53.77194444,-3.03611111
10669,BLL,Billund Airport,55.74027778,9.15277778
10670,BLM,Monmouth Executive,40.18666667,-74.125
10671,BLO,Blonduos/Hjaltabakki,65.64555556,-20.28666667
10671,BLO,Blonduos Airport,65.645,-20.2875
10672,BLP,Bellavista 1,-7.06416667,-76.58638889
10673,BLQ,Bologna/Borgo Panigale,44.53055556,11.2925
10673,BLQ,Bologna Airport,44.53555556,11.28861111
10674,BLR,Bangalore Airport,12.94972222,77.66805556
10674,BLR,Bengaluru International,13.19888889,77.70555556
10674,BLR,Bangalore International,13.20694444,77.70444444
10674,BLR,Kempegowda International,13.20694444,77.70444444
10675,BLT,Blackwater Airport,-23.6,148.8166667
10676,BLV,Scott AFB,38.54277778,-89.85111111
10676,BLV,Scott AFB/MidAmerica,38.54527778,-89.83527778
10677,BLZ,Chileka International,-15.67472222,34.97083333
10678,BMA,Bromma,59.35277778,17.94638889
10679,BMB,Bumba Airport,2.19,22.47333333
10680,BMC,Brigham City Airport,41.54916667,-112.0622222
10681,BMD,Belo Airport,-19.68666667,44.54222222
10681,BMD,Belo Sur Tsiribihina,-19.68666667,44.54222222
10682,BME,Broome International,-17.95,122.23
10683,BMG,Monroe County,39.14,-86.61472222
10684,BMH,Bomai Airport,-6.37611111,144.6352778
10685,BMI,Central Illinois Regional,40.48194444,-88.9275
10686,BMJ,Baramita Airport,7.37,-60.49
10687,BML,Berlin Municipal,44.57472222,-71.17638889
10687,BML,Berlin Regional,44.57527778,-71.17583333
10688,BMM,Bitam Airport,2.07583333,11.49083333
10689,BMO,Bhamo Airport,24.27388889,97.25166667
10689,BMO,Banmaw,24.27388889,97.25166667
10690,BMP,Brampton Island Airport,-20.78333333,149.2333333
10691,BMW,Bordj Mokhtar,21.37527778,0.92722222
10692,BMX,Big Mountain AFS,59.36194444,-155.2566667
10693,BNA,Nashville International,36.12666667,-86.68194444
10694,BNB,Boende Airport,-0.23305556,20.87
10695,BND,Bandar Abbas International,27.22666667,56.37833333
10696,BNE,Brisbane International,-27.425,153.0855556
10697,BNF,Warm Spring Bay Seaplane Base,57.08916667,-134.8313889
10698,BNG,Banning Municipal,33.92305556,-116.8505556
10699,BNI,Benin City Airport,6.32388889,5.60166667
10700,BNK,Ballina Byron Gateway,-28.83611111,153.5613889
10701,BNL,Barnwell County,33.25777778,-81.38833333
10701,BNL,Barnwell Regional,33.25805556,-81.38805556
10702,BNN,Bronnoy,65.46027778,12.20694444
10703,BNO,Burns Municipal,43.59055556,-118.9541667
10704,BNS,Barinas Airport,8.61805556,-70.22111111
10705,BNX,Banja Luka Airport,44.94138889,17.2975
10706,BNZ,Banz Airport,-5.80833333,144.6113889
10707,BOA,Boma Airport,-5.85027778,13.06555556
10708,BOB,Bora Bora Motu Mute,-16.4425,-151.7491667
10709,BOC,Bocas del Toro International,9.34,-82.25194444
10710,BOD,Bordeaux/Merignac,44.82944444,-0.71444444
10710,BOD,Merignac,44.82833333,-0.71555556
10710,BOD,Bordeaux Merignac,44.82861111,-0.71527778
10711,BOG,El Dorado International,4.70611111,-74.14222222
10712,BOH,Bournemouth Airport,50.78055556,-1.83694444
10713,BOI,Boise Air Terminal,43.56527778,-116.225
10714,BOJ,Burgas Airport,42.57,27.51527778
10715,BOK,Brookings Airport,42.07472222,-124.2888889
10716,BOM,Sahar International,19.08805556,72.85166667
10716,BOM,Chhatrapati Shivaji International,19.08805556,72.85166667
10717,BON,Flamingo International,12.13083333,-68.26833333
10717,BON,Flamingo,12.13083333,-68.26833333
10718,BOO,Bodo Airport,67.26916667,14.37222222
